contact,job,month,day_of_week,education,marital,grupo_edad,yes
cellular,entrepreneur,jun,wed,high.school,married,60 años o más,yes
cellular,admin.,jun,wed,university.degree,married,60 años o más,yes
cellular,admin.,jun,wed,university.degree,married,entre 50 y 59 años,yes
cellular,management,jun,wed,university.degree,divorced,entre 30 y 39 años,yes
cellular,admin.,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,blue-collar,jun,thu,basic.6y,married,entre 50 y 59 años,yes
cellular,unemployed,jun,thu,basic.6y,married,entre 50 y 59 años,yes
cellular,unemployed,jun,thu,basic.6y,married,entre 50 y 59 años,yes
cellular,admin.,jun,thu,university.degree,single,entre 40 y 49 años,yes
cellular,admin.,jun,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,university.degree,single,Menor de 30 años ,yes
cellular,student,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,services,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,services,jun,thu,professional.course,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,university.degree,single,entre 30 y 39 años,yes
cellular,technician,jun,thu,professional.course,single,entre 50 y 59 años,yes
cellular,services,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,management,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,management,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,student,jun,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,self-employed,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,housemaid,jun,thu,high.school,married,entre 50 y 59 años,yes
cellular,admin.,jun,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jun,thu,university.degree,single,entre 30 y 39 años,yes
cellular,technician,jun,thu,professional.course,single,entre 30 y 39 años,yes
cellular,management,jun,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,professional.course,single,entre 30 y 39 años,yes
cellular,services,jun,thu,high.school,divorced,Menor de 30 años ,yes
cellular,blue-collar,jun,thu,basic.9y,married,entre 50 y 59 años,yes
cellular,student,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,jun,thu,basic.6y,married,entre 50 y 59 años,yes
telephone,student,jun,thu,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,jun,fri,basic.9y,single,entre 50 y 59 años,yes
cellular,technician,jun,fri,high.school,married,Menor de 30 años ,yes
cellular,housemaid,jun,fri,university.degree,single,entre 40 y 49 años,yes
cellular,admin.,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,university.degree,single,Menor de 30 años ,yes
telephone,technician,jun,fri,basic.9y,married,entre 50 y 59 años,yes
cellular,technician,jun,fri,professional.course,single,Menor de 30 años ,yes
cellular,student,jun,fri,university.degree,married,Menor de 30 años ,yes
cellular,admin.,jun,fri,university.degree,married,entre 50 y 59 años,yes
cellular,self-employed,jun,fri,university.degree,married,entre 30 y 39 años,yes
cellular,student,jun,fri,university.degree,single,Menor de 30 años ,yes
cellular,technician,jun,fri,university.degree,single,entre 50 y 59 años,yes
cellular,technician,jun,fri,university.degree,single,entre 50 y 59 años,yes
cellular,technician,jun,fri,high.school,married,Menor de 30 años ,yes
cellular,admin.,jun,fri,university.degree,single,entre 50 y 59 años,yes
cellular,technician,jun,fri,university.degree,married,entre 30 y 39 años,yes
telephone,admin.,jun,fri,university.degree,married,entre 40 y 49 años,yes
cellular,student,jun,fri,high.school,single,Menor de 30 años ,yes
cellular,technician,jun,fri,basic.9y,single,Menor de 30 años ,yes
telephone,technician,jun,fri,professional.course,married,entre 30 y 39 años,yes
cellular,student,jun,fri,high.school,single,Menor de 30 años ,yes
cellular,technician,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,high.school,single,entre 30 y 39 años,yes
cellular,admin.,jun,fri,university.degree,single,entre 50 y 59 años,yes
cellular,technician,jun,fri,professional.course,single,entre 30 y 39 años,yes
cellular,technician,jun,fri,professional.course,single,entre 30 y 39 años,yes
cellular,management,jun,fri,university.degree,single,entre 30 y 39 años,yes
cellular,technician,jun,fri,high.school,married,Menor de 30 años ,yes
cellular,management,jun,mon,university.degree,single,entre 30 y 39 años,yes
cellular,blue-collar,jun,mon,high.school,single,Menor de 30 años ,yes
cellular,retired,jun,mon,basic.4y,single,entre 50 y 59 años,yes
cellular,admin.,jun,mon,university.degree,single,Menor de 30 años ,yes
cellular,blue-collar,jun,mon,basic.6y,married,entre 40 y 49 años,yes
cellular,admin.,jun,mon,university.degree,single,entre 40 y 49 años,yes
cellular,management,jun,mon,university.degree,married,entre 30 y 39 años,yes
cellular,blue-collar,jun,mon,basic.6y,married,entre 40 y 49 años,yes
cellular,self-employed,jun,tue,university.degree,married,entre 40 y 49 años,yes
cellular,services,jun,tue,high.school,married,entre 40 y 49 años,yes
cellular,admin.,jun,tue,university.degree,single,Menor de 30 años ,yes
cellular,technician,jun,tue,professional.course,married,entre 30 y 39 años,yes
cellular,unemployed,jun,tue,university.degree,married,Menor de 30 años ,yes
cellular,entrepreneur,jun,tue,basic.4y,married,entre 30 y 39 años,yes
cellular,blue-collar,jun,fri,basic.9y,married,entre 50 y 59 años,yes
cellular,blue-collar,jun,fri,basic.9y,married,entre 50 y 59 años,yes
cellular,retired,jun,fri,high.school,married,entre 50 y 59 años,yes
cellular,self-employed,jun,fri,university.degree,single,Menor de 30 años ,yes
cellular,technician,jun,fri,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,fri,university.degree,married,entre 50 y 59 años,yes
cellular,unemployed,jun,mon,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jun,mon,high.school,single,Menor de 30 años ,yes
cellular,technician,jun,mon,university.degree,divorced,entre 30 y 39 años,yes
cellular,admin.,jun,mon,university.degree,single,entre 40 y 49 años,yes
telephone,entrepreneur,jun,mon,university.degree,divorced,entre 30 y 39 años,yes
cellular,admin.,jun,mon,high.school,divorced,entre 40 y 49 años,yes
cellular,admin.,jun,mon,university.degree,married,entre 30 y 39 años,yes
cellular,self-employed,jun,mon,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jun,mon,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,jun,mon,university.degree,married,entre 30 y 39 años,yes
cellular,retired,jun,mon,basic.4y,married,60 años o más,yes
cellular,services,jun,mon,high.school,single,entre 30 y 39 años,yes
cellular,unemployed,jun,mon,basic.4y,married,entre 50 y 59 años,yes
cellular,unemployed,jun,mon,basic.4y,married,entre 50 y 59 años,yes
cellular,admin.,jun,mon,high.school,married,Menor de 30 años ,yes
cellular,self-employed,jun,mon,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,jun,mon,high.school,single,Menor de 30 años ,yes
cellular,admin.,jun,mon,high.school,single,Menor de 30 años ,yes
cellular,technician,jun,mon,professional.course,married,entre 30 y 39 años,yes
cellular,management,jun,tue,university.degree,married,entre 30 y 39 años,yes
cellular,housemaid,jun,tue,basic.4y,married,entre 50 y 59 años,yes
cellular,housemaid,jun,tue,basic.4y,married,entre 50 y 59 años,yes
cellular,unemployed,jun,tue,basic.4y,single,entre 40 y 49 años,yes
cellular,management,jun,tue,university.degree,married,entre 50 y 59 años,yes
cellular,retired,jun,tue,basic.4y,married,entre 50 y 59 años,yes
cellular,technician,jun,tue,professional.course,married,Menor de 30 años ,yes
cellular,unemployed,jun,wed,basic.4y,single,Menor de 30 años ,yes
cellular,student,jun,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jun,thu,university.degree,single,Menor de 30 años ,yes
telephone,admin.,jun,thu,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,jun,thu,university.degree,married,entre 40 y 49 años,yes
telephone,student,jun,thu,university.degree,single,Menor de 30 años ,yes
telephone,technician,jun,fri,high.school,married,entre 30 y 39 años,yes
cellular,management,jun,mon,university.degree,married,entre 40 y 49 años,yes
telephone,blue-collar,jun,mon,professional.course,married,entre 40 y 49 años,yes
cellular,admin.,jun,mon,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,jun,mon,university.degree,married,entre 30 y 39 años,yes
cellular,services,jun,tue,university.degree,married,entre 30 y 39 años,yes
cellular,technician,jun,tue,professional.course,single,Menor de 30 años ,yes
cellular,entrepreneur,jun,tue,basic.4y,single,entre 30 y 39 años,yes
cellular,management,jun,tue,university.degree,married,60 años o más,yes
cellular,housemaid,jun,tue,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jul,wed,high.school,married,entre 50 y 59 años,yes
cellular,management,jul,wed,university.degree,married,entre 50 y 59 años,yes
telephone,admin.,jul,wed,high.school,single,entre 50 y 59 años,yes
telephone,admin.,jul,wed,university.degree,married,60 años o más,yes
cellular,admin.,jul,thu,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,jul,thu,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,jul,thu,university.degree,married,entre 50 y 59 años,yes
telephone,admin.,jul,thu,university.degree,married,60 años o más,yes
cellular,blue-collar,jul,thu,basic.4y,divorced,entre 50 y 59 años,yes
cellular,blue-collar,jul,thu,basic.4y,divorced,entre 50 y 59 años,yes
cellular,technician,jul,thu,professional.course,married,entre 50 y 59 años,yes
cellular,admin.,jul,thu,university.degree,single,entre 40 y 49 años,yes
cellular,entrepreneur,jul,thu,university.degree,married,entre 40 y 49 años,yes
cellular,self-employed,jul,thu,university.degree,single,entre 30 y 39 años,yes
cellular,self-employed,jul,thu,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jul,thu,university.degree,married,entre 50 y 59 años,yes
cellular,housemaid,jul,thu,basic.4y,married,60 años o más,yes
cellular,technician,jul,thu,professional.course,married,entre 50 y 59 años,yes
telephone,admin.,jul,thu,high.school,divorced,entre 40 y 49 años,yes
cellular,retired,jul,fri,basic.9y,divorced,entre 50 y 59 años,yes
cellular,unemployed,jul,fri,high.school,single,Menor de 30 años ,yes
cellular,admin.,jul,fri,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,jul,fri,professional.course,married,entre 40 y 49 años,yes
cellular,technician,jul,fri,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jul,fri,university.degree,divorced,entre 40 y 49 años,yes
cellular,admin.,jul,fri,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jul,fri,university.degree,single,entre 30 y 39 años,yes
cellular,retired,jul,fri,high.school,married,entre 50 y 59 años,yes
cellular,admin.,jul,mon,university.degree,single,entre 30 y 39 años,yes
cellular,student,jul,mon,high.school,single,Menor de 30 años ,yes
cellular,admin.,jul,mon,university.degree,married,entre 30 y 39 años,yes
cellular,services,jul,mon,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jul,tue,high.school,married,entre 50 y 59 años,yes
cellular,management,jul,tue,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jul,tue,high.school,divorced,entre 40 y 49 años,yes
cellular,services,jul,tue,high.school,single,Menor de 30 años ,yes
cellular,student,jul,tue,high.school,single,Menor de 30 años ,yes
cellular,services,jul,tue,high.school,single,Menor de 30 años ,yes
cellular,student,jul,tue,high.school,single,Menor de 30 años ,yes
telephone,admin.,jul,tue,high.school,married,entre 30 y 39 años,yes
cellular,admin.,jul,tue,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,jul,wed,high.school,single,entre 30 y 39 años,yes
cellular,technician,jul,wed,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,jul,wed,university.degree,single,entre 40 y 49 años,yes
cellular,technician,jul,wed,university.degree,married,Menor de 30 años ,yes
cellular,student,jul,wed,high.school,single,Menor de 30 años ,yes
cellular,admin.,jul,wed,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jul,wed,university.degree,single,Menor de 30 años ,yes
cellular,admin.,jul,wed,university.degree,single,entre 30 y 39 años,yes
cellular,student,jul,thu,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,jul,fri,high.school,single,Menor de 30 años ,yes
telephone,technician,jul,fri,professional.course,single,Menor de 30 años ,yes
cellular,management,jul,mon,university.degree,single,Menor de 30 años ,yes
cellular,entrepreneur,jul,wed,high.school,married,entre 30 y 39 años,yes
cellular,admin.,jul,fri,university.degree,married,entre 50 y 59 años,yes
cellular,student,jul,tue,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,jul,tue,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,jul,tue,university.degree,married,Menor de 30 años ,yes
cellular,management,jul,tue,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,jul,tue,high.school,divorced,entre 40 y 49 años,yes
cellular,admin.,aug,tue,university.degree,married,entre 40 y 49 años,yes
cellular,retired,aug,tue,professional.course,married,60 años o más,yes
cellular,student,aug,tue,basic.9y,single,Menor de 30 años ,yes
cellular,admin.,aug,tue,university.degree,divorced,entre 40 y 49 años,yes
cellular,management,aug,tue,university.degree,married,entre 50 y 59 años,yes
cellular,student,aug,tue,high.school,single,Menor de 30 años ,yes
cellular,management,aug,tue,university.degree,married,entre 50 y 59 años,yes
cellular,technician,aug,wed,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,aug,wed,high.school,married,entre 50 y 59 años,yes
cellular,technician,aug,wed,professional.course,single,entre 30 y 39 años,yes
cellular,technician,aug,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,aug,wed,high.school,married,entre 50 y 59 años,yes
cellular,admin.,aug,wed,high.school,married,entre 50 y 59 años,yes
cellular,student,aug,wed,high.school,single,Menor de 30 años ,yes
cellular,services,aug,wed,high.school,single,entre 30 y 39 años,yes
cellular,admin.,aug,wed,high.school,married,entre 30 y 39 años,yes
cellular,blue-collar,aug,wed,basic.9y,married,entre 30 y 39 años,yes
telephone,admin.,aug,wed,high.school,married,entre 40 y 49 años,yes
cellular,technician,aug,wed,professional.course,married,entre 30 y 39 años,yes
cellular,retired,aug,thu,university.degree,divorced,entre 50 y 59 años,yes
